country;year;sex;age;suicides_no;population;suicidesper100k;country-year;HDI for year;gdp_for_year_dolar;gdp_per_capita;generation
New Zealand;1999;female;35-54 years;50;548710;9,11;New Zealand1999;;58,762,260,626;16556;Boomers
New Zealand;1999;female;25-34 years;20;294350;6,79;New Zealand1999;;58,762,260,626;16556;Generation X
New Zealand;1999;female;55-74 years;15;295670;5,07;New Zealand1999;;58,762,260,626;16556;Silent
New Zealand;1999;female;75+ years;6;122450;4,9;New Zealand1999;;58,762,260,626;16556;G,I, Generation
New Zealand;1999;female;5-14 years;3;288000;1,04;New Zealand1999;;58,762,260,626;16556;Millenials
New Zealand;1999;male;5-14 years;3;303510;0,99;New Zealand1999;;58,762,260,626;16556;Millenials
New Zealand;2000;male;25-34 years;105;270430;38,83;New Zealand2000;0,874;52,622,842,840;14725;Generation X
New Zealand;2000;male;15-24 years;81;266610;30,38;New Zealand2000;0,874;52,622,842,840;14725;Generation X
New Zealand;2000;male;35-54 years;113;540160;20,92;New Zealand2000;0,874;52,622,842,840;14725;Boomers
New Zealand;2000;male;75+ years;16;77050;20,77;New Zealand2000;0,874;52,622,842,840;14725;G,I, Generation
New Zealand;2000;male;55-74 years;57;287820;19,8;New Zealand2000;0,874;52,622,842,840;14725;Silent
New Zealand;2000;female;25-34 years;21;290740;7,22;New Zealand2000;0,874;52,622,842,840;14725;Generation X
New Zealand;2000;female;15-24 years;15;261330;5,74;New Zealand2000;0,874;52,622,842,840;14725;Generation X
New Zealand;2000;female;35-54 years;30;558340;5,37;New Zealand2000;0,874;52,622,842,840;14725;Boomers
New Zealand;2000;female;55-74 years;12;300560;3,99;New Zealand2000;0,874;52,622,842,840;14725;Silent
New Zealand;2000;female;75+ years;4;125530;3,19;New Zealand2000;0,874;52,622,842,840;14725;G,I, Generation
New Zealand;2000;male;5-14 years;3;305390;0,98;New Zealand2000;0,874;52,622,842,840;14725;Millenials
New Zealand;2000;female;5-14 years;1;289730;0,35;New Zealand2000;0,874;52,622,842,840;14725;Millenials
New Zealand;2001;male;25-34 years;92;264130;34,83;New Zealand2001;;53,872,425,917;14968;Generation X
New Zealand;2001;male;15-24 years;87;269420;32,29;New Zealand2001;;53,872,425,917;14968;Millenials
New Zealand;2001;male;75+ years;25;80070;31,22;New Zealand2001;;53,872,425,917;14968;Silent
New Zealand;2001;male;35-54 years;130;544420;23,88;New Zealand2001;;53,872,425,917;14968;Boomers
New Zealand;2001;male;55-74 years;54;294430;18,34;New Zealand2001;;53,872,425,917;14968;Silent
New Zealand;2001;female;25-34 years;29;284680;10,19;New Zealand2001;;53,872,425,917;14968;Generation X
New Zealand;2001;female;15-24 years;23;263730;8,72;New Zealand2001;;53,872,425,917;14968;Millenials
New Zealand;2001;female;75+ years;9;128740;6,99;New Zealand2001;;53,872,425,917;14968;Silent
New Zealand;2001;female;35-54 years;39;565790;6,89;New Zealand2001;;53,872,425,917;14968;Boomers
New Zealand;2001;female;55-74 years;17;307490;5,53;New Zealand2001;;53,872,425,917;14968;Silent
New Zealand;2001;female;5-14 years;2;289760;0,69;New Zealand2001;;53,872,425,917;14968;Millenials
New Zealand;2001;male;5-14 years;1;306430;0,33;New Zealand2001;;53,872,425,917;14968;Millenials
New Zealand;2002;male;25-34 years;82;263160;31,16;New Zealand2002;;66,627,729,311;18208;Generation X
New Zealand;2002;male;35-54 years;131;550840;23,78;New Zealand2002;;66,627,729,311;18208;Boomers
New Zealand;2002;male;15-24 years;66;280450;23,53;New Zealand2002;;66,627,729,311;18208;Millenials
New Zealand;2002;male;55-74 years;59;304480;19,38;New Zealand2002;;66,627,729,311;18208;Silent
New Zealand;2002;male;75+ years;16;83290;19,21;New Zealand2002;;66,627,729,311;18208;Silent
New Zealand;2002;female;15-24 years;30;271530;11,05;New Zealand2002;;66,627,729,311;18208;Millenials
New Zealand;2002;female;25-34 years;26;282330;9,21;New Zealand2002;;66,627,729,311;18208;Generation X
New Zealand;2002;female;35-54 years;39;573790;6,8;New Zealand2002;;66,627,729,311;18208;Boomers
New Zealand;2002;female;55-74 years;13;317610;4,09;New Zealand2002;;66,627,729,311;18208;Silent
New Zealand;2002;female;75+ years;5;131060;3,82;New Zealand2002;;66,627,729,311;18208;Silent
New Zealand;2002;female;5-14 years;0;292230;0;New Zealand2002;;66,627,729,311;18208;Millenials
New Zealand;2002;male;5-14 years;0;308420;0;New Zealand2002;;66,627,729,311;18208;Millenials
New Zealand;2003;male;75+ years;27;86840;31,09;New Zealand2003;;88,250,885,550;23663;Silent
New Zealand;2003;male;25-34 years;80;264090;30,29;New Zealand2003;;88,250,885,550;23663;Generation X
New Zealand;2003;male;35-54 years;143;558950;25,58;New Zealand2003;;88,250,885,550;23663;Boomers
New Zealand;2003;male;15-24 years;66;292920;22,53;New Zealand2003;;88,250,885,550;23663;Millenials
New Zealand;2003;male;55-74 years;58;314200;18,46;New Zealand2003;;88,250,885,550;23663;Silent
New Zealand;2003;female;15-24 years;31;281350;11,02;New Zealand2003;;88,250,885,550;23663;Millenials
New Zealand;2003;female;35-54 years;56;583610;9,6;New Zealand2003;;88,250,885,550;23663;Boomers
New Zealand;2003;female;75+ years;11;133600;8,23;New Zealand2003;;88,250,885,550;23663;Silent
New Zealand;2003;female;25-34 years;22;281770;7,81;New Zealand2003;;88,250,885,550;23663;Generation X
New Zealand;2003;female;55-74 years;20;327420;6,11;New Zealand2003;;88,250,885,550;23663;Silent
New Zealand;2003;male;5-14 years;4;310850;1,29;New Zealand2003;;88,250,885,550;23663;Millenials
New Zealand;2003;female;5-14 years;1;293820;0,34;New Zealand2003;;88,250,885,550;23663;Millenials
New Zealand;2004;male;75+ years;28;89210;31,39;New Zealand2004;;103,904,537,815;27325;Silent
New Zealand;2004;male;25-34 years;76;265490;28,63;New Zealand2004;;103,904,537,815;27325;Generation X
New Zealand;2004;male;15-24 years;83;296450;28;New Zealand2004;;103,904,537,815;27325;Millenials
New Zealand;2004;male;35-54 years;133;569570;23,35;New Zealand2004;;103,904,537,815;27325;Boomers
New Zealand;2004;male;55-74 years;58;325010;17,85;New Zealand2004;;103,904,537,815;27325;Silent
New Zealand;2004;female;15-24 years;30;289050;10,38;New Zealand2004;;103,904,537,815;27325;Millenials
New Zealand;2004;female;25-34 years;19;285690;6,65;New Zealand2004;;103,904,537,815;27325;Generation X
New Zealand;2004;female;35-54 years;38;599380;6,34;New Zealand2004;;103,904,537,815;27325;Boomers
New Zealand;2004;female;55-74 years;20;338890;5,9;New Zealand2004;;103,904,537,815;27325;Silent
New Zealand;2004;female;75+ years;4;135340;2,96;New Zealand2004;;103,904,537,815;27325;Silent
New Zealand;2004;male;5-14 years;4;312260;1,28;New Zealand2004;;103,904,537,815;27325;Millenials
New Zealand;2004;female;5-14 years;2;296170;0,68;New Zealand2004;;103,904,537,815;27325;Millenials
New Zealand;2005;male;25-34 years;86;264490;32,52;New Zealand2005;0,895;114,718,721,397;29803;Generation X
New Zealand;2005;male;15-24 years;84;300360;27,97;New Zealand2005;0,895;114,718,721,397;29803;Millenials
New Zealand;2005;male;35-54 years;138;576380;23,94;New Zealand2005;0,895;114,718,721,397;29803;Boomers
New Zealand;2005;male;75+ years;16;92350;17,33;New Zealand2005;0,895;114,718,721,397;29803;Silent
New Zealand;2005;male;55-74 years;58;335140;17,31;New Zealand2005;0,895;114,718,721,397;29803;Silent
New Zealand;2005;female;25-34 years;26;284850;9,13;New Zealand2005;0,895;114,718,721,397;29803;Generation X
New Zealand;2005;female;15-24 years;24;294110;8,16;New Zealand2005;0,895;114,718,721,397;29803;Millenials
New Zealand;2005;female;35-54 years;49;608650;8,05;New Zealand2005;0,895;114,718,721,397;29803;Boomers
New Zealand;2005;female;75+ years;9;137460;6,55;New Zealand2005;0,895;114,718,721,397;29803;Silent
New Zealand;2005;female;55-74 years;22;349600;6,29;New Zealand2005;0,895;114,718,721,397;29803;Silent
New Zealand;2005;female;5-14 years;2;294940;0,68;New Zealand2005;0,895;114,718,721,397;29803;Millenials
New Zealand;2005;male;5-14 years;0;310950;0;New Zealand2005;0,895;114,718,721,397;29803;Millenials
New Zealand;2006;male;15-24 years;95;305250;31,12;New Zealand2006;;111,608,845,081;28628;Millenials
New Zealand;2006;male;25-34 years;72;263090;27,37;New Zealand2006;;111,608,845,081;28628;Generation X
New Zealand;2006;male;35-54 years;136;584130;23,28;New Zealand2006;;111,608,845,081;28628;Boomers
New Zealand;2006;male;55-74 years;69;344980;20;New Zealand2006;;111,608,845,081;28628;Silent
New Zealand;2006;male;75+ years;14;95930;14,59;New Zealand2006;;111,608,845,081;28628;Silent
New Zealand;2006;female;25-34 years;28;283300;9,88;New Zealand2006;;111,608,845,081;28628;Generation X
New Zealand;2006;female;35-54 years;52;619730;8,39;New Zealand2006;;111,608,845,081;28628;Boomers
New Zealand;2006;female;15-24 years;24;299490;8,01;New Zealand2006;;111,608,845,081;28628;Millenials
New Zealand;2006;female;55-74 years;23;360390;6,38;New Zealand2006;;111,608,845,081;28628;Silent
New Zealand;2006;female;75+ years;8;139990;5,71;New Zealand2006;;111,608,845,081;28628;Silent
New Zealand;2006;female;5-14 years;4;293570;1,36;New Zealand2006;;111,608,845,081;28628;Millenials
New Zealand;2006;male;5-14 years;2;308750;0,65;New Zealand2006;;111,608,845,081;28628;Millenials
New Zealand;2007;male;25-34 years;80;262570;30,47;New Zealand2007;;137,316,087,308;34892;Generation X
New Zealand;2007;male;35-54 years;150;588830;25,47;New Zealand2007;;137,316,087,308;34892;Boomers
New Zealand;2007;male;75+ years;23;99040;23,22;New Zealand2007;;137,316,087,308;34892;Silent
New Zealand;2007;male;15-24 years;70;309990;22,58;New Zealand2007;;137,316,087,308;34892;Millenials
New Zealand;2007;male;55-74 years;52;354950;14,65;New Zealand2007;;137,316,087,308;34892;Silent
New Zealand;2007;female;35-54 years;55;627060;8,77;New Zealand2007;;137,316,087,308;34892;Boomers
New Zealand;2007;female;15-24 years;23;302660;7,6;New Zealand2007;;137,316,087,308;34892;Millenials
New Zealand;2007;female;25-34 years;14;281170;4,98;New Zealand2007;;137,316,087,308;34892;Generation X
New Zealand;2007;female;75+ years;7;142060;4,93;New Zealand2007;;137,316,087,308;34892;Silent
New Zealand;2007;female;55-74 years;18;371080;4,85;New Zealand2007;;137,316,087,308;34892;Silent
New Zealand;2007;female;5-14 years;1;290770;0,34;New Zealand2007;;137,316,087,308;34892;Generation Z
New Zealand;2007;male;5-14 years;1;305270;0,33;New Zealand2007;;137,316,087,308;34892;Generation Z
New Zealand;2008;male;25-34 years;70;263560;26,56;New Zealand2008;;133,279,679,483;33585;Generation X
New Zealand;2008;male;15-24 years;83;314500;26,39;New Zealand2008;;133,279,679,483;33585;Millenials
New Zealand;2008;male;35-54 years;139;590880;23,52;New Zealand2008;;133,279,679,483;33585;Boomers
New Zealand;2008;male;55-74 years;69;365500;18,88;New Zealand2008;;133,279,679,483;33585;Silent
New Zealand;2008;male;75+ years;18;101730;17,69;New Zealand2008;;133,279,679,483;33585;Silent
New Zealand;2008;female;15-24 years;38;304640;12,47;New Zealand2008;;133,279,679,483;33585;Millenials
New Zealand;2008;female;35-54 years;52;631720;8,23;New Zealand2008;;133,279,679,483;33585;Boomers
New Zealand;2008;female;25-34 years;18;280380;6,42;New Zealand2008;;133,279,679,483;33585;Generation X
New Zealand;2008;female;55-74 years;22;381910;5,76;New Zealand2008;;133,279,679,483;33585;Silent
New Zealand;2008;female;75+ years;6;144290;4,16;New Zealand2008;;133,279,679,483;33585;Silent
New Zealand;2008;female;5-14 years;3;287370;1,04;New Zealand2008;;133,279,679,483;33585;Generation Z
New Zealand;2008;male;5-14 years;2;301970;0,66;New Zealand2008;;133,279,679,483;33585;Generation Z
New Zealand;2009;male;15-24 years;94;320230;29,35;New Zealand2009;;121,338,622,025;30259;Millenials
New Zealand;2009;male;35-54 years;144;591800;24,33;New Zealand2009;;121,338,622,025;30259;Boomers
New Zealand;2009;male;25-34 years;64;267390;23,94;New Zealand2009;;121,338,622,025;30259;Generation X
New Zealand;2009;male;75+ years;25;104540;23,91;New Zealand2009;;121,338,622,025;30259;Silent
New Zealand;2009;male;55-74 years;61;376390;16,21;New Zealand2009;;121,338,622,025;30259;Silent
New Zealand;2009;female;25-34 years;20;281930;7,09;New Zealand2009;;121,338,622,025;30259;Generation X
New Zealand;2009;female;15-24 years;21;307230;6,84;New Zealand2009;;121,338,622,025;30259;Millenials
New Zealand;2009;female;35-54 years;42;634540;6,62;New Zealand2009;;121,338,622,025;30259;Boomers
New Zealand;2009;female;55-74 years;23;393990;5,84;New Zealand2009;;121,338,622,025;30259;Silent
New Zealand;2009;female;75+ years;8;146230;5,47;New Zealand2009;;121,338,622,025;30259;Silent
New Zealand;2009;male;5-14 years;6;300000;2;New Zealand2009;;121,338,622,025;30259;Generation Z
New Zealand;2009;female;5-14 years;4;285710;1,4;New Zealand2009;;121,338,622,025;30259;Generation Z
New Zealand;2010;male;35-54 years;155;591000;26,23;New Zealand2010;0,905;146,583,831,538;36145;Generation X
New Zealand;2010;male;25-34 years;65;272460;23,86;New Zealand2010;0,905;146,583,831,538;36145;Generation X
New Zealand;2010;male;15-24 years;77;326870;23,56;New Zealand2010;0,905;146,583,831,538;36145;Millenials
New Zealand;2010;male;75+ years;20;107610;18,59;New Zealand2010;0,905;146,583,831,538;36145;Silent
New Zealand;2010;male;55-74 years;67;387900;17,27;New Zealand2010;0,905;146,583,831,538;36145;Silent
New Zealand;2010;female;15-24 years;35;310690;11,27;New Zealand2010;0,905;146,583,831,538;36145;Millenials
New Zealand;2010;female;25-34 years;30;285250;10,52;New Zealand2010;0,905;146,583,831,538;36145;Generation X
New Zealand;2010;female;35-54 years;51;635970;8,02;New Zealand2010;0,905;146,583,831,538;36145;Generation X
New Zealand;2010;female;75+ years;9;148370;6,07;New Zealand2010;0,905;146,583,831,538;36145;Silent
New Zealand;2010;female;55-74 years;21;406770;5,16;New Zealand2010;0,905;146,583,831,538;36145;Silent
New Zealand;2010;female;5-14 years;3;284090;1,06;New Zealand2010;0,905;146,583,831,538;36145;Generation Z
New Zealand;2010;male;5-14 years;3;298490;1,01;New Zealand2010;0,905;146,583,831,538;36145;Generation Z
New Zealand;2011;male;15-24 years;96;330920;29,01;New Zealand2011;0,907;168,461,998,741;41184;Millenials
New Zealand;2011;male;25-34 years;70;277600;25,22;New Zealand2011;0,907;168,461,998,741;41184;Millenials
New Zealand;2011;male;35-54 years;129;586950;21,98;New Zealand2011;0,907;168,461,998,741;41184;Generation X
New Zealand;2011;male;75+ years;19;110720;17,16;New Zealand2011;0,907;168,461,998,741;41184;Silent
New Zealand;2011;male;55-74 years;60;399890;15;New Zealand2011;0,907;168,461,998,741;41184;Boomers
New Zealand;2011;female;15-24 years;33;311490;10,59;New Zealand2011;0,907;168,461,998,741;41184;Millenials
New Zealand;2011;female;25-34 years;19;288510;6,59;New Zealand2011;0,907;168,461,998,741;41184;Millenials
New Zealand;2011;female;35-54 years;34;633580;5,37;New Zealand2011;0,907;168,461,998,741;41184;Generation X
New Zealand;2011;female;75+ years;8;150850;5,3;New Zealand2011;0,907;168,461,998,741;41184;Silent
New Zealand;2011;female;55-74 years;19;419820;4,53;New Zealand2011;0,907;168,461,998,741;41184;Boomers
New Zealand;2011;female;5-14 years;3;283270;1,06;New Zealand2011;0,907;168,461,998,741;41184;Generation Z
New Zealand;2011;male;5-14 years;3;296860;1,01;New Zealand2011;0,907;168,461,998,741;41184;Generation Z
New Zealand;2012;male;15-24 years;107;331070;32,32;New Zealand2012;0,909;176,192,886,551;42756;Millenials
New Zealand;2012;male;35-54 years;151;581830;25,95;New Zealand2012;0,909;176,192,886,551;42756;Generation X
New Zealand;2012;male;25-34 years;60;283640;21,15;New Zealand2012;0,909;176,192,886,551;42756;Millenials
New Zealand;2012;male;75+ years;24;114250;21,01;New Zealand2012;0,909;176,192,886,551;42756;Silent
New Zealand;2012;male;55-74 years;55;411660;13,36;New Zealand2012;0,909;176,192,886,551;42756;Boomers
New Zealand;2012;female;15-24 years;41;310390;13,21;New Zealand2012;0,909;176,192,886,551;42756;Millenials
New Zealand;2012;female;75+ years;12;153580;7,81;New Zealand2012;0,909;176,192,886,551;42756;Silent
New Zealand;2012;female;35-54 years;48;629670;7,62;New Zealand2012;0,909;176,192,886,551;42756;Generation X
New Zealand;2012;female;25-34 years;22;291540;7,55;New Zealand2012;0,909;176,192,886,551;42756;Millenials
New Zealand;2012;female;55-74 years;17;432800;3,93;New Zealand2012;0,909;176,192,886,551;42756;Boomers
New Zealand;2012;male;5-14 years;7;297240;2,35;New Zealand2012;0,909;176,192,886,551;42756;Generation Z
New Zealand;2012;female;5-14 years;5;283200;1,77;New Zealand2012;0,909;176,192,886,551;42756;Generation Z
New Zealand;2013;male;35-54 years;140;583390;24;New Zealand2013;0,911;190,785,204,764;46198;Generation X
New Zealand;2013;male;15-24 years;75;319330;23,49;New Zealand2013;0,911;190,785,204,764;46198;Millenials
New Zealand;2013;male;75+ years;26;113910;22,83;New Zealand2013;0,911;190,785,204,764;46198;Silent
New Zealand;2013;male;25-34 years;51;264840;19,26;New Zealand2013;0,911;190,785,204,764;46198;Millenials
New Zealand;2013;male;55-74 years;74;424590;17,43;New Zealand2013;0,911;190,785,204,764;46198;Boomers
New Zealand;2013;female;15-24 years;37;308050;12,01;New Zealand2013;0,911;190,785,204,764;46198;Millenials
New Zealand;2013;female;35-54 years;63;635060;9,92;New Zealand2013;0,911;190,785,204,764;46198;Generation X
New Zealand;2013;female;25-34 years;21;283720;7,4;New Zealand2013;0,911;190,785,204,764;46198;Millenials
New Zealand;2013;female;55-74 years;19;447810;4,24;New Zealand2013;0,911;190,785,204,764;46198;Boomers
New Zealand;2013;female;75+ years;5;152240;3,28;New Zealand2013;0,911;190,785,204,764;46198;Silent
New Zealand;2013;female;5-14 years;2;291080;0,69;New Zealand2013;0,911;190,785,204,764;46198;Generation Z
New Zealand;2013;male;5-14 years;0;305750;0;New Zealand2013;0,911;190,785,204,764;46198;Generation Z
Nicaragua;2010;male;75+ years;8;45706;17,5;Nicaragua2010;0,619;8,758,622,329;1715;Silent
Nicaragua;2010;male;25-34 years;82;477796;17,16;Nicaragua2010;0,619;8,758,622,329;1715;Generation X
Nicaragua;2010;male;35-54 years;73;524715;13,91;Nicaragua2010;0,619;8,758,622,329;1715;Generation X
Nicaragua;2010;male;15-24 years;83;614837;13,5;Nicaragua2010;0,619;8,758,622,329;1715;Millenials
